 &plot nbnd=  32, nks=   151 /
  -91.604  -57.715  -57.625  -57.623  -18.212  -17.729   -7.736   -7.489   -6.914   -6.762
   -5.686   -5.322   -5.131   -4.554   -4.510   -3.626   -3.157    2.758    3.442    3.960
    4.308    4.795    5.336    5.840    6.672    6.761    6.955    7.680    8.017    8.966
    9.538    9.892
            0.000000  0.297137  0.000000
  -91.604  -57.715  -57.626  -57.623  -18.187  -17.720   -7.736   -7.505   -6.910   -6.818
   -5.703   -5.362   -5.139   -4.559   -4.522   -3.615   -3.157    2.785    3.435    4.024
    4.364    4.851    5.386    5.924    6.620    6.805    6.959    7.691    8.081    8.977
    9.625    9.955
            0.000000  0.308565  0.000000
  -91.604  -57.715  -57.626  -57.623  -18.162  -17.712   -7.743   -7.518   -6.906   -6.866
   -5.718   -5.405   -5.146   -4.565   -4.536   -3.601   -3.156    2.797    3.432    4.092
    4.423    4.908    5.435    6.009    6.571    6.855    6.959    7.705    8.151    8.996
    9.718   10.021
            0.000000  0.319993  0.000000
  -91.604  -57.715  -57.626  -57.623  -18.137  -17.704   -7.760   -7.529   -6.904   -6.903
   -5.732   -5.450   -5.154   -4.572   -4.552   -3.584   -3.154    2.794    3.436    4.162
    4.484    4.965    5.484    6.094    6.526    6.910    6.955    7.725    8.226    9.021
    9.818   10.088
            0.000000  0.331422  0.000000
  -91.604  -57.715  -57.626  -57.623  -18.111  -17.696   -7.786   -7.538   -6.932   -6.900
   -5.743   -5.496   -5.162   -4.579   -4.568   -3.565   -3.152    2.779    3.444    4.235
    4.545    5.025    5.531    6.174    6.487    6.946    6.970    7.750    8.304    9.050
    9.922   10.156
            0.000000  0.342850  0.000000
  -91.604  -57.715  -57.626  -57.623  -18.086  -17.688   -7.819   -7.545   -6.950   -6.898
   -5.754   -5.543   -5.170   -4.586   -4.586   -3.544   -3.150    2.752    3.456    4.310
    4.607    5.087    5.577    6.241    6.463    6.935    7.037    7.780    8.383    9.083
   10.032   10.224
            0.000000  0.354278  0.000000
  -91.604  -57.715  -57.626  -57.623  -18.060  -17.681   -7.858   -7.552   -6.959   -6.896
   -5.762   -5.590   -5.179   -4.605   -4.593   -3.521   -3.147    2.717    3.468    4.389
    4.668    5.154    5.623    6.274    6.475    6.921    7.109    7.815    8.461    9.118
   10.145   10.291
            0.000000  0.365707  0.000000
  -91.604  -57.715  -57.627  -57.623  -18.035  -17.674   -7.902   -7.559   -6.961   -6.895
   -5.769   -5.636   -5.188   -4.624   -4.601   -3.498   -3.143    2.677    3.480    4.469
    4.728    5.224    5.670    6.267    6.529    6.905    7.186    7.853    8.537    9.155
   10.261   10.349
            0.000000  0.377135  0.000000
  -91.604  -57.715  -57.627  -57.623  -18.010  -17.668   -7.949   -7.565   -6.957   -6.894
   -5.775   -5.681   -5.197   -4.644   -4.609   -3.475   -3.140    2.634    3.489    4.551
    4.786    5.298    5.720    6.241    6.606    6.888    7.267    7.891    8.605    9.192
   10.362   10.380
            0.000000  0.388563  0.000000
  -91.604  -57.715  -57.627  -57.623  -17.985  -17.662   -7.998   -7.571   -6.948   -6.894
   -5.779   -5.724   -5.206   -4.664   -4.617   -3.451   -3.136    2.589    3.495    4.634
    4.843    5.374    5.773    6.210    6.692    6.869    7.353    7.926    8.664    9.230
   10.239   10.494
            0.000000  0.399992  0.000000
  -91.604  -57.714  -57.627  -57.623  -17.961  -17.657   -8.048   -7.576   -6.937   -6.894
   -5.782   -5.765   -5.216   -4.684   -4.626   -3.428   -3.132    2.544    3.497    4.717
    4.899    5.452    5.831    6.181    6.782    6.850    7.442    7.954    8.709    9.268
   10.065   10.384
            0.000000  0.411420  0.000000
  -91.604  -57.714  -57.627  -57.623  -17.938  -17.652   -8.097   -7.580   -6.924   -6.894
   -5.803   -5.784   -5.227   -4.704   -4.635   -3.404   -3.128    2.500    3.496    4.796
    4.955    5.529    5.897    6.157    6.830    6.876    7.535    7.972    8.735    9.305
    9.891   10.270
            0.000000  0.422848  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.914  -17.648   -8.146   -7.583   -6.911   -6.895
   -5.837   -5.784   -5.237   -4.724   -4.643   -3.382   -3.124    2.456    3.493    4.869
    5.013    5.604    5.970    6.140    6.810    6.973    7.628    7.975    8.741    9.334
    9.729   10.161
            0.000000  0.434277  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.892  -17.645   -8.193   -7.585   -6.898   -6.896
   -5.867   -5.784   -5.248   -4.744   -4.652   -3.360   -3.120    2.415    3.486    4.931
    5.076    5.674    6.053    6.137    6.791    7.072    7.722    7.963    8.724    9.331
    9.607   10.057
            0.000000  0.445705  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.870  -17.642   -8.237   -7.586   -6.897   -6.887
   -5.893   -5.782   -5.259   -4.763   -4.661   -3.340   -3.116    2.376    3.478    4.980
    5.142    5.739    6.141    6.154    6.772    7.174    7.813    7.932    8.688    9.250
    9.568    9.958
            0.000000  0.457133  0.000000
  -91.604  -57.714  -57.628  -57.624  -17.850  -17.640   -8.280   -7.587   -6.898   -6.877
   -5.914   -5.780   -5.270   -4.781   -4.669   -3.321   -3.112    2.339    3.469    5.020
