 &plot nbnd=  32, nks=   151 /
    6.312    7.190    7.384    7.791    8.039    8.085    8.284    8.322    9.207    9.494
    9.844    9.863
           -0.054598  0.591039  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.785  -17.632   -8.598   -7.656   -6.067   -6.008
   -5.736   -5.590   -2.186   -1.576   -1.491   -0.096    0.037    3.999    4.672    6.218
    6.320    7.179    7.393    7.789    8.047    8.086    8.290    8.327    9.223    9.486
    9.841    9.870
           -0.061423  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.783  -17.631   -8.591   -7.654   -6.071   -6.038
   -5.728   -5.592   -2.175   -1.575   -1.492   -0.106    0.035    4.020    4.704    6.232
    6.330    7.167    7.404    7.787    8.057    8.089    8.298    8.332    9.241    9.477
    9.837    9.877
           -0.068247  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.782  -17.630   -8.584   -7.652   -6.076   -6.070
   -5.722   -5.594   -2.164   -1.574   -1.493   -0.117    0.031    4.044    4.739    6.248
    6.340    7.153    7.416    7.786    8.067    8.093    8.306    8.338    9.261    9.466
    9.832    9.885
           -0.075072  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.780  -17.629   -8.576   -7.650   -6.103   -6.080
   -5.715   -5.596   -2.151   -1.573   -1.494   -0.128    0.028    4.071    4.777    6.266
    6.352    7.137    7.430    7.785    8.079    8.098    8.315    8.344    9.281    9.454
    9.827    9.894
           -0.081897  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.778  -17.628   -8.567   -7.648   -6.138   -6.085
   -5.709   -5.598   -2.138   -1.572   -1.495   -0.139    0.024    4.100    4.817    6.285
    6.364    7.119    7.444    7.785    8.092    8.105    8.325    8.350    9.303    9.440
    9.821    9.904
           -0.088722  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.775  -17.626   -8.557   -7.646   -6.174   -6.090
   -5.703   -5.601   -2.125   -1.570   -1.496   -0.152    0.020    4.130    4.861    6.306
    6.378    7.099    7.461    7.786    8.106    8.113    8.335    8.357    9.325    9.425
    9.815    9.915
           -0.095546  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.773  -17.625   -8.546   -7.643   -6.212   -6.096
   -5.698   -5.603   -2.111   -1.569   -1.497   -0.164    0.016    4.163    4.907    6.328
    6.393    7.076    7.478    7.788    8.121    8.123    8.346    8.364    9.348    9.407
    9.808    9.926
           -0.102371  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.770  -17.623   -8.535   -7.641   -6.251   -6.101
   -5.693   -5.607   -2.097   -1.567   -1.498   -0.177    0.011    4.198    4.955    6.353
    6.409    7.052    7.497    7.791    8.135    8.137    8.357    8.371    9.371    9.387
    9.801    9.938
           -0.109196  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.768  -17.622   -8.523   -7.638   -6.292   -6.107
   -5.689   -5.610   -2.082   -1.565   -1.499   -0.190    0.006    4.235    5.005    6.379
    6.426    7.027    7.517    7.795    8.148    8.154    8.368    8.379    9.366    9.394
    9.794    9.951
           -0.116021  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.765  -17.620   -8.510   -7.635   -6.333   -6.113
   -5.684   -5.614   -2.068   -1.563   -1.500   -0.203    0.000    4.273    5.057    6.406
    6.445    6.999    7.538    7.801    8.163    8.172    8.379    8.387    9.343    9.418
    9.787    9.964
           -0.122845  0.591039  0.000000
  -87.748  -53.881  -53.871  -53.850  -17.762  -17.618   -8.497   -7.632   -6.376   -6.119
   -5.680   -5.618   -2.053   -1.561   -1.501   -0.216   -0.006    4.313    5.110    6.436
    6.465    6.971    7.561    7.808    8.179    8.192    8.389    8.394    9.318    9.440
    9.780    9.977
           -0.129670  0.591039  0.000000
  -87.748  -53.881  -53.872  -53.850  -17.759  -17.617   -8.483   -7.629   -6.419   -6.125
   -5.676   -5.622   -2.039   -1.559   -1.501   -0.229   -0.012    4.355    5.165    6.467
    6.485    6.941    7.585    7.816    8.196    8.212    8.398    8.402    9.292    9.463
    9.774    9.991
           -0.136495  0.591039  0.000000
  -87.748  -53.881  -53.872  -53.850  -17.755  -17.615   -8.468   -7.626   -6.463   -6.132
   -5.672   -5.626   -2.024   -1.557   -1.502   -0.242   -0.018    4.397    5.221    6.500
    6.508    6.911    7.611    7.825    8.215    8.234    8.407    8.410    9.266    9.483
    9.770   10.005
           -0.143319  0.591039  0.000000
  -87.748  -53.881  -53.872  -53.850  -17.752  -17.613   -8.452   -7.623   -6.508   -6.138
   -5.669   -5.631   -2.010   -1.554   -1.502   -0.254   -0.025    4.441    5.279    6.531
    6.535    6.880    7.638    7.835    8.234    8.257    8.413    8.418    9.239    9.502
    9.768   10.019
           -0.150144  0.591039  0.000000
  -87.748  -53.881  -53.872  -53.850  -17.748  -17.612   -8.436   -7.619   -6.554   -6.144
   -5.665   -5.636   -1.996   -1.551   -1.503   -0.267   -0.032    4.486    5.336    6.555
    6.571    6.848    7.666    7.846    8.256    8.280    8.418    8.427    9.213    9.519
    9.770   10.033
           -0.156969  0.591039  0.000000
  -87.748  -53.880  -53.872  -53.850  -17.745  -17.610   -8.419   -7.616   -6.600   -6.151
   -5.662   -5.641   -1.983   -1.549   -1.503   -0.278   -0.040    4.532    5.395    6.580
    6.609    6.817    7.696    7.858    8.278    8.305    8.419    8.435    9.189    9.532
    9.775   10.047
           -0.163794  0.591039  0.000000
  -87.748  -53.880  -53.872  -53.850  -17.741  -17.608   -8.401   -7.613   -6.646   -6.157
   -5.659   -5.646   -1.970   -1.546   -1.503   -0.289   -0.047    4.578    5.454    6.606
    6.648    6.786    7.728    7.870    8.301    8.330    8.416    8.443    9.167    9.542
    9.784   10.060
           -0.170618  0.591039  0.000000
  -87.748  -53.880  -53.872  -53.850  -17.737  -17.606   -8.383   -7.610   -6.693   -6.163
   -5.656   -5.652   -1.958   -1.542   -1.503   -0.300   -0.055    4.625    5.513    6.632
    6.689    6.757    7.760    7.882    8.325    8.356    8.409    8.452    9.149    9.548
    9.799   10.072
           -0.177443  0.591039  0.000000
  -87.748  -53.880  -53.873  -53.850  -17.733  -17.605   -8.364   -7.607   -6.739   -6.170
   -5.657   -5.654   -1.947   -1.539   -1.502   -0.310   -0.064    4.672    5.572    6.656
    6.731    6.732    7.794    7.894    8.350    8.379    8.401    8.462    9.136    9.552
    9.817   10.082
           -0.184268  0.591039  0.000000
  -87.748  -53.880  -53.873  -53.850  -17.729  -17.603   -8.345   -7.604   -6.786   -6.176
   -5.662   -5.651   -1.936   -1.536   -1.502   -0.319   -0.072    4.719    5.631    6.664
    6.723    6.775    7.829    7.906    8.372    8.376    8.418    8.472    9.128    9.554
    9.839   10.091
           -0.191093  0.591039  0.000000
  -87.748  -53.880  -53.873  -53.850  -17.725  -17.602   -8.325   -7.601   -6.833   -6.182
   -5.668   -5.649   -1.926   -1.533   -1.501   -0.328   -0.081    4.766    5.689    6.647
    6.742    6.819    7.864    7.917    8.349    8.402    8.447    8.484    9.126    9.555
    9.864   10.096
           -0.197917  0.591039  0.000000
  -87.748  -53.880  -53.873  -53.850  -17.720  -17.601   -8.304   -7.598   -6.880   -6.188
   -5.673   -5.647   -1.917   -1.529   -1.500   -0.335   -0.091    4.812    5.748    6.622
    6.771    6.864    7.900    7.927    8.320    8.427    8.477    8.498    9.129    9.555
    9.891   10.098
           -0.204742  0.591039  0.000000
  -87.748  -53.880  -53.873  -53.850  -17.716  -17.599   -8.283   -7.595   -6.926   -6.194
